Episode,Hit,SR,Variance
764,1.0,97.0,0.049100000000000005
765,0.0,62.0,0.25560000000000005
766,1.0,88.0,0.12560000000000002
767,1.0,98.0,0.03959999999999999
768,0.0,-100.0,0.0
769,1.0,98.0,0.03959999999999999
770,1.0,93.0,0.10510000000000001
771,0.0,88.0,0.12560000000000002
772,1.0,96.0,0.07839999999999996
773,0.0,11.0,0.11790000000000005
774,1.0,98.0,0.03959999999999999
775,1.0,-48.0,0.7696000000000001
776,0.0,0.0,0.02
777,0.0,0.0,0.02
778,0.0,0.0,0.02
779,1.0,49.0,0.26990000000000003
780,0.0,31.0,0.2538999999999999
781,0.0,22.0,0.7316000000000003
782,1.0,49.0,0.26990000000000003
783,0.0,36.0,0.2504
784,1.0,48.0,0.2896
785,0.0,0.0,0.02
786,1.0,49.0,0.26990000000000003
787,1.0,49.0,0.26990000000000003
788,1.0,49.0,0.26990000000000003
789,1.0,49.0,0.26990000000000003
790,0.0,3.0,0.049099999999999984
791,1.0,49.0,0.26990000000000003
792,1.0,49.0,0.26990000000000003
793,1.0,49.0,0.26990000000000003
794,1.0,49.0,0.26990000000000003
795,1.0,48.0,0.26959999999999995
796,1.0,27.0,0.6570999999999998
797,1.0,49.0,0.26990000000000003
798,1.0,49.0,0.26990000000000003
799,1.0,49.0,0.26990000000000003
800,1.0,49.0,0.26990000000000003
801,0.0,47.0,0.26909999999999995
802,1.0,49.0,0.26990000000000003
803,1.0,49.0,0.26990000000000003
804,1.0,49.0,0.26990000000000003
805,1.0,49.0,0.26990000000000003
806,1.0,49.0,0.26990000000000003
807,1.0,48.0,0.26959999999999995
808,1.0,49.0,0.26990000000000003
809,1.0,49.0,0.26990000000000003
810,1.0,49.0,0.26990000000000003
811,0.0,49.0,0.2699
812,1.0,49.0,0.26990000000000003
813,1.0,49.0,0.26990000000000003
814,0.0,5.0,0.06749999999999999
815,1.0,49.0,0.26990000000000003
816,1.0,49.0,0.26990000000000003
817,1.0,49.0,0.26990000000000003
818,0.0,13.0,0.13310000000000002
819,1.0,48.0,0.2896
820,1.0,48.0,0.2896
821,1.0,48.0,0.26959999999999995
822,1.0,49.0,0.26990000000000003
823,0.0,49.0,0.2699
824,1.0,48.0,0.2896
825,1.0,49.0,0.26990000000000003
826,1.0,49.0,0.26990000000000003
827,0.0,-3.0,0.02910000000000001
828,1.0,49.0,0.26990000000000003
829,1.0,49.0,0.26990000000000003
830,0.0,25.0,0.2075
831,1.0,48.0,0.28959999999999997
832,0.0,27.0,0.21710000000000002
833,0.0,20.0,0.18
834,0.0,-23.0,0.8971000000000001
835,1.0,87.0,0.1331
836,1.0,98.0,0.03959999999999999
837,1.0,92.0,0.15360000000000004
838,0.0,6.0,0.07640000000000002
839,1.0,98.0,0.03959999999999999
840,1.0,98.0,0.03959999999999999
841,1.0,96.0,0.07839999999999996
842,1.0,98.0,0.03959999999999999
843,1.0,98.0,0.03959999999999999
844,1.0,96.0,0.07839999999999997
845,0.0,15.0,0.1475
846,1.0,96.0,0.07839999999999996
847,1.0,-26.0,0.9323999999999996
848,1.0,98.0,0.03959999999999999
849,1.0,97.0,0.049100000000000005
850,1.0,97.0,0.049100000000000005
851,1.0,97.0,0.049100000000000005
852,0.0,-28.0,0.9216
853,0.0,30.0,0.2299999999999999
854,0.0,-30.0,0.8500000000000003
855,0.0,0.0,0.02
856,0.0,0.0,0.6
857,0.0,-1.0,0.28990000000000005
858,0.0,-1.0,0.06989999999999999
859,0.0,18.0,0.44760000000000005
860,0.0,0.0,0.08
861,1.0,98.0,0.03959999999999999
862,1.0,98.0,0.03959999999999999
863,1.0,98.0,0.03959999999999999
864,1.0,65.0,0.24749999999999994
865,1.0,98.0,0.03959999999999999
866,0.0,82.0,0.3276
867,0.0,52.0,0.7295999999999999
868,1.0,96.0,0.07839999999999997
869,1.0,98.0,0.03959999999999999
870,1.0,98.0,0.03959999999999999
871,0.0,-84.0,0.29439999999999983
872,0.0,18.0,0.16759999999999997
873,0.0,16.0,0.9743999999999999
874,0.0,31.0,0.23389999999999989
875,1.0,97.0,0.049100000000000005
876,0.0,51.0,0.26990000000000003
877,0.0,40.0,0.8399999999999997
878,0.0,8.0,0.6736000000000001
879,0.0,40.0,0.26000000000000006
880,0.0,-70.0,0.51
881,0.0,0.0,0.06
882,0.0,0.0,0.06
883,0.0,17.0,0.5211
884,0.0,14.0,0.4203999999999998
885,0.0,-1.0,0.2499000000000001
886,0.0,-1.0,0.0699
887,1.0,98.0,0.03959999999999999
888,1.0,98.0,0.03959999999999999
889,1.0,98.0,0.03959999999999999
890,1.0,98.0,0.03959999999999999
891,0.0,-88.0,0.22560000000000005
892,1.0,82.0,0.16759999999999994
893,1.0,96.0,0.07839999999999997
894,1.0,98.0,0.03959999999999999
895,0.0,94.0,0.1164
896,1.0,98.0,0.03959999999999999
897,1.0,98.0,0.03959999999999999
898,1.0,98.0,0.03959999999999999
899,0.0,57.0,0.6650999999999999
900,1.0,96.0,0.07839999999999997
901,0.0,87.0,0.13310000000000002
902,1.0,98.0,0.03959999999999999
903,1.0,98.0,0.03959999999999999
904,1.0,96.0,0.07839999999999997
905,1.0,98.0,0.03959999999999999
906,1.0,97.0,0.049100000000000005
907,1.0,98.0,0.03959999999999999
908,0.0,36.0,0.2504
909,1.0,98.0,0.03959999999999999
910,0.0,96.0,0.05839999999999997
911,1.0,98.0,0.03959999999999999
912,1.0,97.0,0.04909999999999998
913,0.0,14.0,0.9803999999999999
914,0.0,26.0,0.9323999999999998
915,0.0,-1.0,0.009899999999999997
916,1.0,98.0,0.03959999999999999
917,1.0,98.0,0.03959999999999999
918,1.0,93.0,0.0851
919,1.0,98.0,0.03959999999999999
920,0.0,-52.0,0.7296
921,1.0,98.0,0.03959999999999999
922,1.0,98.0,0.03959999999999999
923,1.0,98.0,0.03959999999999999
924,1.0,98.0,0.03959999999999999
925,1.0,97.0,0.049100000000000005
926,0.0,2.0,0.039599999999999975
927,1.0,98.0,0.03959999999999999
928,0.0,72.0,0.22159999999999996
929,1.0,98.0,0.03959999999999999
930,1.0,95.0,0.08749999999999997
931,1.0,96.0,0.07839999999999996
932,0.0,12.0,0.12560000000000002
933,1.0,78.0,0.39160000000000006
934,0.0,-4.0,0.03840000000000001
935,1.0,93.0,0.12510000000000002
936,1.0,98.0,0.03959999999999999
937,0.0,4.0,0.9983999999999997
938,0.0,96.0,0.05839999999999997
939,1.0,97.0,0.049100000000000005
940,1.0,98.0,0.03959999999999999
941,0.0,-50.0,0.75
942,1.0,98.0,0.03959999999999999
943,1.0,98.0,0.03959999999999999
944,1.0,97.0,0.049100000000000005
945,1.0,98.0,0.03959999999999999
946,1.0,98.0,0.03959999999999999
947,1.0,98.0,0.03959999999999999
948,1.0,98.0,0.03959999999999999
949,1.0,96.0,0.07839999999999997
950,1.0,98.0,0.03959999999999999
951,1.0,97.0,0.049100000000000005
952,0.0,6.0,0.9963999999999996
953,1.0,98.0,0.03959999999999999
954,1.0,98.0,0.03959999999999999
955,1.0,98.0,0.03959999999999999
956,1.0,98.0,0.03959999999999999
957,1.0,98.0,0.03959999999999999
958,1.0,98.0,0.03959999999999999
959,1.0,97.0,0.049100000000000005
960,1.0,98.0,0.03959999999999999
961,0.0,88.0,0.12560000000000002
962,1.0,14.0,0.1404
963,1.0,96.0,0.07839999999999997
964,1.0,25.0,0.2075
965,1.0,96.0,0.07839999999999997
966,1.0,96.0,0.07839999999999997
967,1.0,96.0,0.07839999999999997
968,1.0,98.0,0.03959999999999999
969,0.0,21.0,0.18589999999999995
970,0.0,-20.0,0.9600000000000003
971,1.0,98.0,0.03959999999999999
972,1.0,98.0,0.03959999999999999
973,0.0,46.0,0.7884000000000002
974,1.0,98.0,0.03959999999999999
975,1.0,97.0,0.049100000000000005
976,0.0,4.0,0.05840000000000003
977,1.0,96.0,0.07839999999999997
978,1.0,97.0,0.049100000000000005
979,0.0,14.0,0.14040000000000005
980,1.0,98.0,0.03959999999999999
981,1.0,98.0,0.03959999999999999
982,1.0,98.0,0.03959999999999999
983,1.0,96.0,0.07839999999999997
984,1.0,97.0,0.049100000000000005
985,0.0,86.0,0.14039999999999997
986,1.0,97.0,0.049100000000000005
987,1.0,98.0,0.03959999999999999
988,0.0,-88.0,0.22560000000000005
989,1.0,98.0,0.03959999999999999
990,1.0,98.0,0.03959999999999999
991,1.0,96.0,0.07839999999999996
992,1.0,98.0,0.03959999999999999
993,1.0,98.0,0.03959999999999999
994,0.0,84.0,0.2744
995,1.0,98.0,0.03959999999999999
996,1.0,98.0,0.03959999999999999
997,0.0,55.0,0.2675
998,0.0,-52.0,0.7296
999,1.0,98.0,0.03959999999999999
1000,0.0,61.0,0.2579
