Episode,Hit,SR,MSE
790,0.0,23.0,0.009899999999999997
791,1.0,45.0,0.009899999999999997
792,1.0,49.0,0.009899999999999997
793,1.0,49.0,0.009899999999999997
794,1.0,50.0,0.009899999999999997
795,1.0,49.0,0.009899999999999997
796,0.0,47.0,0.009899999999999997
797,1.0,49.0,0.009899999999999997
798,1.0,49.0,0.009899999999999997
799,1.0,49.0,0.009899999999999997
800,0.0,2.0,0.009899999999999997
801,1.0,47.0,0.009899999999999997
802,0.0,48.0,0.009899999999999997
803,1.0,49.0,0.009899999999999997
804,1.0,49.0,0.009899999999999997
805,0.0,48.0,0.009899999999999997
806,0.0,-63.0,0.009899999999999997
807,1.0,49.0,0.009899999999999997
808,0.0,16.0,0.009899999999999997
809,1.0,45.0,0.009899999999999997
810,1.0,49.0,0.009899999999999997
811,1.0,30.0,0.009899999999999997
812,1.0,49.0,0.009899999999999997
813,1.0,48.0,0.009899999999999997
814,1.0,49.0,0.009899999999999997
815,1.0,49.0,0.009899999999999997
816,0.0,-68.0,0.009899999999999997
817,0.0,49.0,0.009899999999999997
818,1.0,49.0,0.009899999999999997
819,0.0,44.0,0.009899999999999997
820,0.0,45.0,0.009899999999999997
821,1.0,49.0,0.009899999999999997
822,1.0,47.0,0.009899999999999997
823,1.0,49.0,0.009899999999999997
824,1.0,48.0,0.009899999999999997
825,1.0,49.0,0.009899999999999997
826,0.0,41.0,0.009899999999999997
827,1.0,49.0,0.009899999999999997
828,1.0,49.0,0.009899999999999997
829,1.0,49.0,0.009899999999999997
830,1.0,14.0,0.009899999999999997
831,0.0,9.0,0.009899999999999997
832,0.0,36.0,0.009899999999999997
833,1.0,49.0,0.009899999999999997
834,1.0,7.0,0.009899999999999997
835,1.0,49.0,0.009899999999999997
836,1.0,49.0,0.02910000000000001
837,1.0,48.0,0.009899999999999997
838,0.0,4.0,0.009899999999999997
839,1.0,49.0,0.009899999999999997
840,1.0,49.0,0.009899999999999997
841,0.0,31.0,0.009899999999999997
842,0.0,48.0,0.009899999999999997
843,0.0,35.0,0.009899999999999997
844,1.0,49.0,0.009899999999999997
845,1.0,49.0,0.009899999999999997
846,1.0,49.0,0.009899999999999997
847,0.0,26.0,0.009899999999999997
848,1.0,49.0,0.009899999999999997
849,0.0,15.0,0.04749999999999998
850,1.0,49.0,0.009899999999999997
851,1.0,49.0,0.009899999999999997
852,1.0,49.0,0.009899999999999997
853,1.0,48.0,0.009899999999999997
854,1.0,49.0,0.009899999999999997
855,0.0,4.0,0.009899999999999997
856,0.0,30.0,0.009899999999999997
857,0.0,48.0,0.009899999999999997
858,1.0,49.0,0.009899999999999997
859,1.0,24.0,0.009899999999999997
860,1.0,49.0,0.009899999999999997
861,1.0,49.0,0.009899999999999997
862,1.0,49.0,0.01959999999999999
863,1.0,49.0,0.009899999999999997
864,1.0,49.0,0.009899999999999997
865,0.0,30.0,0.009899999999999997
866,0.0,49.0,0.009899999999999997
867,1.0,49.0,0.009899999999999997
868,1.0,49.0,0.009899999999999997
869,1.0,49.0,0.009899999999999997
870,0.0,9.0,0.009899999999999997
871,0.0,-30.0,0.009899999999999997
872,1.0,44.0,0.009899999999999997
873,0.0,13.0,0.009899999999999997
874,0.0,32.0,0.009899999999999997
875,1.0,49.0,0.009899999999999997
876,1.0,49.0,0.009899999999999997
877,0.0,41.0,0.02910000000000001
878,1.0,49.0,0.009899999999999997
879,1.0,49.0,0.009899999999999997
880,1.0,43.0,0.009899999999999997
881,0.0,2.0,0.009899999999999997
882,1.0,49.0,0.03840000000000001
883,1.0,49.0,0.009899999999999997
884,1.0,49.0,0.009899999999999997
885,1.0,31.0,0.009899999999999997
886,0.0,48.0,0.009899999999999997
887,0.0,32.0,0.009899999999999997
888,1.0,49.0,0.009899999999999997
889,0.0,5.0,0.009899999999999997
890,0.0,-1.0,0.009899999999999997
891,1.0,48.0,0.009899999999999997
892,0.0,6.0,0.009899999999999997
893,1.0,49.0,0.009899999999999997
894,0.0,45.0,0.009899999999999997
895,1.0,49.0,0.009899999999999997
896,1.0,49.0,0.009899999999999997
897,1.0,48.0,0.009899999999999997
898,0.0,43.0,0.009899999999999997
899,0.0,49.0,0.009899999999999997
900,1.0,49.0,0.009899999999999997
901,1.0,49.0,0.009899999999999997
902,1.0,49.0,0.009899999999999997
903,0.0,0.0,0.009899999999999997
904,1.0,49.0,0.009899999999999997
905,1.0,49.0,0.009899999999999997
906,0.0,11.0,0.009899999999999997
907,1.0,49.0,0.009899999999999997
908,0.0,30.0,0.009899999999999997
909,0.0,48.0,0.009899999999999997
910,0.0,43.0,0.009899999999999997
911,1.0,49.0,0.009899999999999997
912,1.0,49.0,0.009899999999999997
913,0.0,38.0,0.009899999999999997
914,1.0,48.0,0.009899999999999997
915,0.0,48.0,0.009899999999999997
916,1.0,20.0,0.009899999999999997
917,0.0,24.0,0.009899999999999997
918,1.0,49.0,0.009899999999999997
919,0.0,28.0,0.009899999999999997
920,0.0,-1.0,0.009899999999999997
921,1.0,49.0,0.009899999999999997
922,1.0,49.0,0.009899999999999997
923,1.0,49.0,0.009899999999999997
924,1.0,49.0,0.009899999999999997
925,0.0,11.0,0.009899999999999997
926,1.0,49.0,0.009899999999999997
927,1.0,49.0,0.009899999999999997
928,0.0,47.0,0.009899999999999997
929,0.0,18.0,0.009899999999999997
930,1.0,49.0,0.009899999999999997
931,1.0,49.0,0.009899999999999997
932,0.0,37.0,0.009899999999999997
933,1.0,49.0,0.009899999999999997
934,0.0,12.0,0.009899999999999997
935,1.0,0.0,0.009899999999999997
936,0.0,11.0,0.009899999999999997
937,0.0,10.0,0.009899999999999997
938,1.0,49.0,0.009899999999999997
939,0.0,49.0,0.009899999999999997
940,0.0,48.0,0.009899999999999997
941,0.0,15.0,0.009899999999999997
942,1.0,49.0,0.009899999999999997
943,1.0,48.0,0.009899999999999997
944,1.0,49.0,0.009899999999999997
945,1.0,30.0,0.009899999999999997
946,0.0,36.0,0.009899999999999997
947,0.0,-21.0,0.009899999999999997
948,0.0,47.0,0.009899999999999997
949,1.0,49.0,0.009899999999999997
950,0.0,48.0,0.009899999999999997
951,0.0,0.0,0.009899999999999997
952,1.0,49.0,0.009899999999999997
953,1.0,39.0,0.009899999999999997
954,0.0,48.0,0.009899999999999997
955,1.0,49.0,0.009899999999999997
956,0.0,48.0,0.009899999999999997
957,0.0,31.0,0.009899999999999997
958,1.0,6.0,0.009899999999999997
959,1.0,49.0,0.009899999999999997
960,0.0,-4.0,0.009899999999999997
961,1.0,48.0,0.009899999999999997
962,1.0,49.0,0.009899999999999997
963,1.0,48.0,0.009899999999999997
964,1.0,49.0,0.009899999999999997
965,1.0,49.0,0.009899999999999997
966,1.0,49.0,0.009899999999999997
967,0.0,40.0,0.009899999999999997
968,1.0,49.0,0.009899999999999997
969,0.0,4.0,0.009899999999999997
970,1.0,49.0,0.009899999999999997
971,1.0,27.0,0.009899999999999997
972,1.0,16.0,0.009899999999999997
973,0.0,48.0,0.009899999999999997
974,0.0,49.0,0.009899999999999997
975,0.0,11.0,0.009899999999999997
976,0.0,39.0,0.009899999999999997
977,1.0,15.0,0.009899999999999997
978,0.0,33.0,0.009899999999999997
979,0.0,22.0,0.009899999999999997
980,1.0,49.0,0.009899999999999997
981,1.0,49.0,0.009899999999999997
982,0.0,49.0,0.009899999999999997
983,1.0,49.0,0.009899999999999997
984,0.0,37.0,0.009899999999999997
985,1.0,49.0,0.009899999999999997
986,0.0,44.0,0.009899999999999997
987,0.0,14.0,0.009899999999999997
988,1.0,49.0,0.009899999999999997
989,1.0,39.0,0.009899999999999997
990,1.0,49.0,0.009899999999999997
991,1.0,34.0,0.009899999999999997
992,1.0,22.0,0.009899999999999997
993,1.0,48.0,0.009899999999999997
994,1.0,49.0,0.009899999999999997
995,0.0,49.0,0.009899999999999997
996,1.0,49.0,0.009899999999999997
997,1.0,49.0,0.009899999999999997
998,0.0,34.0,0.009899999999999997
999,1.0,2.0,0.009899999999999997
1000,1.0,49.0,0.009899999999999997
