Episode,Hit,SR,MSE
77,1.0,98.0,0.03959999999999999
78,0.0,-61.0,0.5778999999999997
79,1.0,98.0,0.03959999999999999
80,1.0,95.0,0.08749999999999998
81,0.0,-14.0,0.9803999999999996
82,0.0,-90.0,0.18999999999999992
83,0.0,-44.0,0.7463999999999998
84,0.0,0.0,0.02
85,1.0,98.0,0.03959999999999999
86,1.0,96.0,0.05839999999999998
87,1.0,98.0,0.03959999999999999
88,0.0,48.0,0.7696
89,1.0,98.0,0.03959999999999999
90,1.0,98.0,0.03959999999999999
91,1.0,98.0,0.03959999999999999
92,1.0,98.0,0.03959999999999999
93,1.0,97.0,0.049100000000000005
94,0.0,85.0,0.1475
95,1.0,98.0,0.03959999999999999
96,1.0,98.0,0.03959999999999999
97,0.0,1.0,0.029900000000000003
98,0.0,-100.0,0.0
99,1.0,98.0,0.03959999999999999
100,1.0,98.0,0.03959999999999999
101,1.0,98.0,0.03959999999999999
102,0.0,65.0,0.2475
103,1.0,95.0,0.08749999999999997
104,1.0,98.0,0.03959999999999999
105,1.0,98.0,0.03959999999999999
106,1.0,98.0,0.03959999999999999
107,1.0,98.0,0.03959999999999999
108,1.0,95.0,0.08749999999999998
109,1.0,98.0,0.03959999999999999
110,0.0,82.0,0.16759999999999997
111,1.0,98.0,0.03959999999999999
112,1.0,97.0,0.049100000000000005
113,1.0,98.0,0.03959999999999999
114,1.0,0.0,1.0
115,0.0,62.0,0.25560000000000005
116,1.0,32.0,0.23759999999999995
117,0.0,-98.0,0.03959999999999999
118,1.0,98.0,0.03959999999999999
119,1.0,48.0,0.7695999999999998
120,0.0,41.0,0.26189999999999997
121,1.0,98.0,0.03959999999999999
122,1.0,98.0,0.03959999999999999
123,1.0,96.0,0.07839999999999997
124,1.0,98.0,0.03959999999999999
125,1.0,98.0,0.03959999999999999
126,1.0,72.0,0.2215999999999999
127,1.0,98.0,0.03959999999999999
128,1.0,98.0,0.03959999999999999
129,0.0,43.0,0.8050999999999999
130,0.0,36.0,0.2504
131,0.0,-16.0,0.9744000000000003
132,1.0,95.0,0.06750000000000006
133,1.0,98.0,0.03959999999999999
134,1.0,98.0,0.03959999999999999
135,0.0,38.0,0.8555999999999997
136,1.0,97.0,0.049100000000000005
137,1.0,97.0,0.049100000000000005
138,1.0,97.0,0.049100000000000005
139,1.0,96.0,0.07839999999999996
140,1.0,97.0,0.049099999999999984
141,1.0,97.0,0.049100000000000005
142,0.0,-72.0,0.4816000000000001
143,1.0,96.0,0.07839999999999997
144,0.0,66.0,0.24440000000000006
145,1.0,98.0,0.03959999999999999
146,1.0,98.0,0.03959999999999999
147,1.0,98.0,0.03959999999999999
148,1.0,98.0,0.03959999999999999
149,1.0,98.0,0.03959999999999999
150,1.0,98.0,0.03959999999999999
151,1.0,98.0,0.03959999999999999
152,1.0,94.0,0.11640000000000002
153,1.0,98.0,0.03959999999999999
154,1.0,98.0,0.03959999999999999
155,1.0,95.0,0.08749999999999998
156,1.0,98.0,0.03959999999999999
157,0.0,2.0,0.9996000000000003
158,1.0,98.0,0.03959999999999999
159,1.0,98.0,0.03959999999999999
160,1.0,98.0,0.03959999999999999
161,1.0,98.0,0.03959999999999999
162,1.0,98.0,0.03959999999999999
163,1.0,97.0,0.049100000000000005
164,1.0,96.0,0.07839999999999996
165,0.0,70.0,0.51
166,0.0,30.0,0.9099999999999998
167,1.0,98.0,0.03959999999999999
168,1.0,98.0,0.03959999999999999
169,1.0,98.0,0.03959999999999999
170,1.0,98.0,0.03959999999999999
171,1.0,98.0,0.03959999999999999
172,0.0,-82.0,0.32760000000000006
173,0.0,25.0,0.2075
174,1.0,98.0,0.03959999999999999
175,1.0,98.0,0.03959999999999999
176,0.0,-88.0,0.22560000000000005
177,1.0,98.0,0.03959999999999999
178,1.0,95.0,0.08749999999999998
179,0.0,52.0,0.7295999999999999
180,1.0,94.0,0.11640000000000002
181,0.0,92.0,0.09359999999999999
182,1.0,98.0,0.03959999999999999
183,1.0,98.0,0.03959999999999999
184,0.0,75.0,0.2075
185,1.0,98.0,0.03959999999999999
186,1.0,98.0,0.03959999999999999
187,1.0,94.0,0.11640000000000002
188,1.0,97.0,0.049100000000000005
189,0.0,66.0,0.24440000000000006
190,1.0,98.0,0.03959999999999999
191,1.0,95.0,0.08749999999999998
192,1.0,96.0,0.07839999999999997
193,1.0,98.0,0.03959999999999999
194,0.0,-36.0,0.8703999999999995
195,0.0,48.0,0.2696
196,0.0,-90.0,0.18999999999999992
197,1.0,96.0,0.07839999999999997
198,1.0,96.0,0.07839999999999997
199,0.0,-100.0,0.0
200,0.0,0.0,0.02
201,1.0,97.0,0.049100000000000005
202,1.0,97.0,0.049100000000000005
203,1.0,98.0,0.03959999999999999
204,1.0,98.0,0.03959999999999999
205,1.0,98.0,0.03959999999999999
206,0.0,79.0,0.1858999999999999
207,1.0,96.0,0.07839999999999997
208,1.0,98.0,0.03959999999999999
209,1.0,96.0,0.07839999999999997
210,1.0,98.0,0.03959999999999999
211,0.0,-44.0,0.8063999999999993
212,0.0,12.0,0.12560000000000002
213,1.0,98.0,0.03959999999999999
214,0.0,73.0,0.21710000000000007
215,0.0,-32.0,0.8976000000000005
216,1.0,98.0,0.03959999999999999
217,0.0,-22.0,0.9516
218,1.0,98.0,0.03959999999999999
219,1.0,98.0,0.03959999999999999
220,1.0,98.0,0.03959999999999999
221,1.0,98.0,0.03959999999999999
222,1.0,98.0,0.03959999999999999
223,1.0,98.0,0.03959999999999999
224,1.0,98.0,0.03959999999999999
225,0.0,94.0,0.07639999999999998
226,0.0,2.0,0.9996000000000003
227,1.0,98.0,0.03959999999999999
228,1.0,97.0,0.049100000000000005
229,0.0,88.0,0.14560000000000003
230,1.0,97.0,0.049099999999999956
231,1.0,96.0,0.05839999999999997
232,0.0,68.0,0.23759999999999992
233,0.0,70.0,0.51
234,1.0,98.0,0.03959999999999999
235,0.0,-88.0,0.22560000000000005
236,0.0,0.0,0.02
237,1.0,96.0,0.07839999999999997
238,0.0,25.0,0.2075
239,0.0,8.0,0.09359999999999996
240,1.0,98.0,0.03959999999999999
241,1.0,98.0,0.03959999999999999
242,1.0,98.0,0.03959999999999999
243,0.0,95.0,0.0675
244,1.0,98.0,0.03959999999999999
245,1.0,98.0,0.03959999999999999
246,1.0,98.0,0.03959999999999999
247,1.0,98.0,0.03959999999999999
248,1.0,64.0,0.5904000000000003
249,1.0,98.0,0.03959999999999999
250,1.0,98.0,0.03959999999999999
251,1.0,96.0,0.07839999999999997
252,1.0,98.0,0.03959999999999999
253,1.0,96.0,0.07839999999999996
254,1.0,98.0,0.03959999999999999
255,1.0,95.0,0.0875
256,1.0,98.0,0.03959999999999999
257,1.0,97.0,0.049100000000000005
258,1.0,97.0,0.049100000000000005
259,1.0,98.0,0.03959999999999999
260,1.0,98.0,0.03959999999999999
261,0.0,59.0,0.26189999999999997
262,1.0,98.0,0.03959999999999999
263,1.0,97.0,0.049100000000000005
264,1.0,96.0,0.07839999999999997
265,0.0,-100.0,0.0
266,0.0,-79.0,0.3258999999999998
267,0.0,14.0,0.4003999999999997
268,0.0,0.0,0.02
269,0.0,62.0,0.25560000000000005
270,1.0,97.0,0.049100000000000005
271,0.0,14.0,0.14040000000000005
272,1.0,97.0,0.049100000000000005
273,1.0,98.0,0.03959999999999999
274,1.0,98.0,0.03959999999999999
275,1.0,98.0,0.03959999999999999
276,1.0,98.0,0.03959999999999999
277,0.0,65.0,0.2475
278,0.0,32.0,0.8976000000000001
279,0.0,88.0,0.22560000000000002
280,1.0,98.0,0.03959999999999999
281,0.0,50.0,0.27
282,1.0,98.0,0.03959999999999999
283,0.0,-90.0,0.18999999999999992
284,1.0,96.0,0.05839999999999998
285,0.0,18.0,0.9675999999999999
286,1.0,96.0,0.07839999999999997
287,1.0,97.0,0.049100000000000005
288,0.0,-2.0,0.9995999999999998
289,1.0,98.0,0.03959999999999999
290,1.0,98.0,0.03959999999999999
291,1.0,98.0,0.03959999999999999
292,0.0,17.0,0.1611
293,1.0,98.0,0.03959999999999999
294,1.0,98.0,0.03959999999999999
295,1.0,98.0,0.03959999999999999
296,1.0,98.0,0.03959999999999999
297,0.0,-42.0,0.8235999999999996
298,0.0,-86.0,0.2604
299,1.0,98.0,0.03959999999999999
300,0.0,41.0,0.26189999999999997
301,0.0,60.0,0.6400000000000002
302,1.0,87.0,0.23310000000000008
303,0.0,96.0,0.05839999999999997
304,1.0,98.0,0.03959999999999999
305,1.0,98.0,0.03959999999999999
306,0.0,61.0,0.2779
307,1.0,98.0,0.03959999999999999
308,1.0,96.0,0.07839999999999997
309,1.0,96.0,0.07839999999999997
310,1.0,98.0,0.03959999999999999
311,1.0,98.0,0.03959999999999999
312,1.0,-4.0,0.9983999999999997
313,1.0,98.0,0.03959999999999999
314,1.0,96.0,0.07839999999999997
315,0.0,-26.0,0.9323999999999998
316,0.0,-32.0,0.8976000000000005
317,1.0,98.0,0.03959999999999999
318,0.0,86.0,0.14039999999999997
319,1.0,98.0,0.03959999999999999
320,0.0,76.0,0.20240000000000002
321,1.0,98.0,0.03959999999999999
322,1.0,98.0,0.03959999999999999
323,1.0,98.0,0.03959999999999999
324,1.0,98.0,0.03959999999999999
325,1.0,98.0,0.03959999999999999
326,0.0,72.0,0.4815999999999998
327,1.0,98.0,0.03959999999999999
328,1.0,98.0,0.03959999999999999
329,1.0,-44.0,0.8064
330,1.0,98.0,0.03959999999999999
331,1.0,98.0,0.03959999999999999
332,1.0,95.0,0.08749999999999998
333,1.0,97.0,0.049100000000000005
334,0.0,38.0,0.2556000000000001
335,1.0,97.0,0.049100000000000005
336,1.0,98.0,0.03959999999999999
337,1.0,98.0,0.03959999999999999
338,0.0,81.0,0.17389999999999994
339,1.0,96.0,0.07839999999999996
340,0.0,95.0,0.0875
341,1.0,98.0,0.03959999999999999
342,0.0,56.0,0.2664000000000001
343,1.0,98.0,0.03959999999999999
344,1.0,98.0,0.03959999999999999
345,1.0,98.0,0.03959999999999999
346,1.0,98.0,0.03959999999999999
347,1.0,98.0,0.03959999999999999
348,1.0,98.0,0.03959999999999999
349,1.0,96.0,0.07839999999999997
350,1.0,98.0,0.03959999999999999
351,1.0,98.0,0.03959999999999999
352,1.0,98.0,0.03959999999999999
353,1.0,98.0,0.03959999999999999
354,1.0,96.0,0.07839999999999996
355,1.0,98.0,0.03959999999999999
356,1.0,98.0,0.03959999999999999
357,1.0,98.0,0.03959999999999999
358,1.0,97.0,0.049100000000000005
359,0.0,48.0,0.7696
360,0.0,36.0,0.2504
361,1.0,96.0,0.07839999999999996
362,1.0,98.0,0.03959999999999999
363,1.0,98.0,0.03959999999999999
364,0.0,15.0,0.1475
365,1.0,98.0,0.03959999999999999
366,1.0,98.0,0.03959999999999999
367,1.0,97.0,0.049100000000000005
368,0.0,39.0,0.2579
369,0.0,88.0,0.12560000000000002
370,1.0,98.0,0.03959999999999999
371,1.0,98.0,0.03959999999999999
372,1.0,96.0,0.07839999999999997
373,0.0,16.0,0.1544
374,1.0,98.0,0.03959999999999999
375,1.0,96.0,0.07839999999999997
376,1.0,98.0,0.03959999999999999
377,1.0,98.0,0.03959999999999999
378,1.0,95.0,0.08750000000000004
379,0.0,62.0,0.25560000000000005
380,0.0,-64.0,0.5904000000000003
381,1.0,98.0,0.03959999999999999
382,0.0,66.0,0.24440000000000006
383,1.0,98.0,0.03959999999999999
384,1.0,98.0,0.03959999999999999
385,1.0,-12.0,0.9856000000000003
386,0.0,56.0,0.2664000000000001
387,0.0,51.0,0.26990000000000003
388,1.0,97.0,0.049100000000000005
389,1.0,96.0,0.05839999999999998
390,1.0,98.0,0.03959999999999999
391,1.0,96.0,0.07839999999999997
392,1.0,98.0,0.03959999999999999
393,1.0,98.0,0.03959999999999999
394,0.0,-86.0,0.2604
395,0.0,67.0,0.24110000000000006
396,1.0,98.0,0.03959999999999999
397,1.0,98.0,0.03959999999999999
398,1.0,98.0,0.03959999999999999
399,0.0,11.0,0.11790000000000005
400,1.0,98.0,0.03959999999999999
401,1.0,98.0,0.03959999999999999
402,1.0,98.0,0.03959999999999999
403,1.0,97.0,0.049100000000000005
404,1.0,97.0,0.049100000000000005
405,0.0,10.0,0.99
406,1.0,98.0,0.03959999999999999
407,1.0,98.0,0.03959999999999999
408,1.0,98.0,0.03959999999999999
409,0.0,19.0,0.1739
410,0.0,-71.0,0.3658999999999999
411,1.0,97.0,0.049100000000000005
412,1.0,98.0,0.03959999999999999
413,1.0,98.0,0.03959999999999999
414,1.0,98.0,0.03959999999999999
415,1.0,98.0,0.03959999999999999
416,1.0,98.0,0.03959999999999999
417,0.0,62.0,0.6156000000000001
418,1.0,98.0,0.03959999999999999
419,0.0,46.0,0.26839999999999997
420,1.0,98.0,0.03959999999999999
421,1.0,97.0,0.049100000000000005
422,1.0,98.0,0.03959999999999999
423,1.0,96.0,0.07839999999999997
424,0.0,0.0,1.0
425,1.0,98.0,0.03959999999999999
426,0.0,66.0,0.2444
427,0.0,-75.0,0.3675
428,0.0,0.0,0.02
429,0.0,0.0,0.02
430,0.0,0.0,0.04
431,0.0,-1.0,0.5899000000000001
432,0.0,0.0,0.98
433,0.0,-3.0,0.08909999999999998
434,0.0,1.0,0.06989999999999999
435,0.0,-3.0,0.06909999999999997
436,0.0,-1.0,0.0699
437,1.0,98.0,0.03959999999999999
438,1.0,96.0,0.07839999999999997
439,0.0,-30.0,0.91
440,0.0,36.0,0.8703999999999997
441,1.0,98.0,0.03959999999999999
442,0.0,54.0,0.2683999999999999
443,1.0,97.0,0.049099999999999956
444,1.0,95.0,0.0875
445,0.0,-56.0,0.6864000000000001
446,0.0,61.0,0.2579
447,1.0,95.0,0.08749999999999998
448,0.0,57.0,0.2651
449,1.0,97.0,0.049100000000000005
450,0.0,63.0,0.25309999999999994
451,1.0,98.0,0.03959999999999999
452,1.0,95.0,0.08749999999999998
453,1.0,97.0,0.049100000000000005
454,0.0,66.0,0.5644000000000001
455,1.0,98.0,0.03959999999999999
456,1.0,98.0,0.03959999999999999
457,1.0,97.0,0.049100000000000005
458,0.0,-26.0,0.9323999999999998
459,1.0,98.0,0.03959999999999999
460,1.0,97.0,0.04909999999999998
461,1.0,98.0,0.03959999999999999
462,1.0,98.0,0.03959999999999999
463,1.0,98.0,0.03959999999999999
464,1.0,96.0,0.07839999999999997
465,1.0,98.0,0.03959999999999999
466,1.0,98.0,0.03959999999999999
467,1.0,96.0,0.07839999999999997
468,1.0,98.0,0.03959999999999999
469,1.0,98.0,0.03959999999999999
470,1.0,97.0,0.049100000000000005
471,1.0,97.0,0.04909999999999999
472,1.0,96.0,0.07839999999999997
473,1.0,98.0,0.03959999999999999
474,1.0,96.0,0.07839999999999997
475,0.0,36.0,0.2504
476,0.0,-28.0,0.9216
477,1.0,97.0,0.049100000000000005
478,1.0,98.0,0.03959999999999999
479,1.0,98.0,0.03959999999999999
480,1.0,97.0,0.049100000000000005
481,1.0,98.0,0.03959999999999999
482,0.0,3.0,0.049099999999999984
483,1.0,98.0,0.03959999999999999
484,1.0,98.0,0.03959999999999999
485,1.0,98.0,0.03959999999999999
486,1.0,98.0,0.03959999999999999
487,0.0,0.0,1.0
488,1.0,98.0,0.03959999999999999
489,1.0,98.0,0.03959999999999999
490,1.0,98.0,0.03959999999999999
491,1.0,96.0,0.07839999999999997
492,1.0,98.0,0.03959999999999999
493,0.0,88.0,0.22560000000000002
494,0.0,-22.0,0.9516
495,0.0,25.0,0.2075
496,0.0,25.0,0.2075
497,1.0,96.0,0.07839999999999997
498,1.0,98.0,0.03959999999999999
499,0.0,88.0,0.22560000000000002
500,1.0,98.0,0.03959999999999999
501,0.0,84.0,0.29439999999999994
502,1.0,91.0,0.10190000000000002
503,0.0,96.0,0.07839999999999997
504,0.0,-56.0,0.6864000000000001
505,1.0,97.0,0.049100000000000005
506,1.0,98.0,0.03959999999999999
507,1.0,97.0,0.049100000000000005
508,0.0,80.0,0.18000000000000005
509,0.0,14.0,0.9803999999999999
510,1.0,98.0,0.03959999999999999
511,1.0,98.0,0.03959999999999999
512,1.0,96.0,0.07839999999999997
513,1.0,96.0,0.07839999999999996
514,1.0,98.0,0.03959999999999999
515,0.0,-20.0,0.9600000000000003
516,1.0,98.0,0.03959999999999999
517,1.0,98.0,0.03959999999999999
518,1.0,98.0,0.03959999999999999
519,0.0,96.0,0.07839999999999997
520,0.0,-78.0,0.39160000000000006
521,1.0,98.0,0.03959999999999999
522,1.0,98.0,0.03959999999999999
523,1.0,98.0,0.03959999999999999
524,0.0,30.0,0.9099999999999998
525,0.0,-78.0,0.3116
526,0.0,-98.0,0.03959999999999999
527,0.0,-1.0,0.06989999999999999
528,1.0,49.0,0.26990000000000003
529,0.0,18.0,0.16759999999999997
530,1.0,49.0,0.26990000000000003
531,1.0,35.0,0.5275
532,1.0,49.0,0.26990000000000003
533,0.0,49.0,0.2699
534,1.0,49.0,0.26990000000000003
535,0.0,12.0,0.12560000000000004
536,1.0,49.0,0.26990000000000003
537,0.0,47.0,0.28909999999999997
538,1.0,49.0,0.26990000000000003
539,1.0,49.0,0.26990000000000003
540,1.0,49.0,0.26990000000000003
541,1.0,49.0,0.26990000000000003
542,0.0,-27.0,0.7970999999999998
543,0.0,55.0,0.2875
544,1.0,10.0,0.9900000000000001
545,0.0,8.0,0.13360000000000002
546,0.0,-1.0,0.06989999999999999
547,0.0,0.0,0.06
548,0.0,2.0,0.07959999999999998
549,1.0,-2.0,0.9996
550,1.0,91.0,0.12190000000000001
551,1.0,98.0,0.03959999999999999
552,0.0,-61.0,0.4578999999999999
553,1.0,98.0,0.03959999999999999
554,1.0,96.0,0.07839999999999996
555,1.0,97.0,0.049100000000000005
556,1.0,97.0,0.049100000000000005
557,1.0,98.0,0.03959999999999999
558,1.0,98.0,0.03959999999999999
559,0.0,48.0,0.2696
560,1.0,98.0,0.03959999999999999
561,0.0,69.0,0.23389999999999994
562,1.0,98.0,0.03959999999999999
563,1.0,96.0,0.07839999999999997
564,1.0,66.0,0.5644
565,1.0,98.0,0.03959999999999999
566,1.0,98.0,0.03959999999999999
567,1.0,98.0,0.03959999999999999
568,1.0,92.0,0.1536
569,0.0,40.0,0.8199999999999997
570,1.0,96.0,0.07839999999999996
571,1.0,98.0,0.03959999999999999
572,1.0,98.0,0.03959999999999999
573,1.0,95.0,0.0875
574,1.0,97.0,0.04910000000000001
575,1.0,98.0,0.03959999999999999
576,1.0,98.0,0.03959999999999999
577,1.0,94.0,0.11640000000000005
578,1.0,96.0,0.07839999999999997
579,0.0,81.0,0.17389999999999997
580,0.0,58.0,0.30360000000000015
581,1.0,96.0,0.07839999999999996
582,0.0,35.0,0.24749999999999997
583,0.0,39.0,0.2579
584,1.0,96.0,0.07839999999999997
585,1.0,98.0,0.03959999999999999
586,0.0,6.0,0.9963999999999996
587,1.0,98.0,0.03959999999999999
588,0.0,-44.0,0.8063999999999993
589,1.0,98.0,0.03959999999999999
590,1.0,97.0,0.049100000000000005
591,1.0,98.0,0.03959999999999999
592,1.0,96.0,0.07839999999999996
593,1.0,98.0,0.03959999999999999
594,1.0,98.0,0.03959999999999999
595,1.0,98.0,0.03959999999999999
596,0.0,41.0,0.26189999999999997
597,1.0,98.0,0.03959999999999999
598,1.0,98.0,0.03959999999999999
599,1.0,98.0,0.03959999999999999
600,0.0,7.0,0.08509999999999998
601,0.0,34.0,0.8844000000000003
602,1.0,98.0,0.03959999999999999
603,0.0,64.0,0.5903999999999999
604,1.0,98.0,0.03959999999999999
605,1.0,98.0,0.03959999999999999
606,1.0,98.0,0.03959999999999999
607,1.0,98.0,0.03959999999999999
608,0.0,-2.0,0.9995999999999998
609,0.0,56.0,0.2864000000000001
610,1.0,97.0,0.049100000000000005
611,0.0,85.0,0.1475
612,1.0,98.0,0.03959999999999999
613,1.0,97.0,0.049100000000000005
614,1.0,97.0,0.049100000000000005
615,0.0,14.0,0.14040000000000005
616,1.0,98.0,0.03959999999999999
617,0.0,52.0,0.7295999999999999
618,1.0,96.0,0.07839999999999997
619,0.0,68.0,0.5376000000000001
620,1.0,98.0,0.03959999999999999
621,0.0,92.0,0.11359999999999999
622,0.0,19.0,0.1739
623,1.0,98.0,0.03959999999999999
624,1.0,98.0,0.03959999999999999
625,1.0,98.0,0.03959999999999999
626,0.0,-88.0,0.22560000000000005
627,1.0,97.0,0.049100000000000005
628,0.0,46.0,0.7884
629,1.0,98.0,0.03959999999999999
630,1.0,97.0,0.049100000000000005
631,1.0,96.0,0.07839999999999997
632,1.0,98.0,0.03959999999999999
633,1.0,98.0,0.03959999999999999
634,1.0,98.0,0.03959999999999999
635,0.0,-84.0,0.29439999999999983
636,1.0,98.0,0.03959999999999999
637,1.0,90.0,0.10999999999999996
638,1.0,98.0,0.03959999999999999
639,1.0,98.0,0.03959999999999999
640,1.0,98.0,0.03959999999999999
641,1.0,98.0,0.03959999999999999
642,1.0,98.0,0.03959999999999999
643,1.0,98.0,0.03959999999999999
644,1.0,97.0,0.049100000000000005
645,1.0,98.0,0.03959999999999999
646,1.0,98.0,0.03959999999999999
647,1.0,96.0,0.07839999999999997
648,1.0,98.0,0.03959999999999999
649,1.0,98.0,0.03959999999999999
650,0.0,73.0,0.21710000000000007
651,1.0,96.0,0.07839999999999997
652,1.0,98.0,0.03959999999999999
653,0.0,86.0,0.14039999999999997
654,1.0,87.0,0.1331
655,1.0,98.0,0.03959999999999999
656,1.0,98.0,0.03959999999999999
657,1.0,96.0,0.07839999999999997
658,0.0,34.0,0.8844000000000003
659,1.0,98.0,0.03959999999999999
660,1.0,97.0,0.049100000000000005
661,0.0,-80.0,0.36
662,1.0,98.0,0.03959999999999999
663,1.0,97.0,0.049100000000000005
664,1.0,88.0,0.22560000000000002
665,1.0,98.0,0.03959999999999999
666,1.0,96.0,0.07839999999999997
667,1.0,98.0,0.03959999999999999
668,1.0,98.0,0.03959999999999999
669,1.0,98.0,0.03959999999999999
670,1.0,95.0,0.08749999999999997
671,1.0,98.0,0.03959999999999999
672,1.0,98.0,0.03959999999999999
673,0.0,-94.0,0.11640000000000005
674,0.0,67.0,0.26110000000000005
675,0.0,76.0,0.24239999999999998
676,1.0,98.0,0.03959999999999999
677,1.0,98.0,0.03959999999999999
678,1.0,97.0,0.049100000000000005
679,1.0,98.0,0.03959999999999999
680,0.0,32.0,0.8976000000000001
681,1.0,98.0,0.03959999999999999
682,1.0,97.0,0.049100000000000005
683,0.0,-44.0,0.8063999999999993
684,1.0,98.0,0.03959999999999999
685,1.0,98.0,0.03959999999999999
686,1.0,98.0,0.03959999999999999
687,1.0,98.0,0.03959999999999999
688,1.0,98.0,0.03959999999999999
689,1.0,98.0,0.03959999999999999
690,0.0,-30.0,0.91
691,1.0,98.0,0.03959999999999999
692,1.0,79.0,0.18590000000000004
693,1.0,98.0,0.03959999999999999
694,1.0,95.0,0.0875
695,1.0,-54.0,0.7083999999999999
696,0.0,-12.0,0.3256000000000002
697,0.0,0.0,0.02
698,0.0,0.0,0.06
699,0.0,-50.0,0.75
700,0.0,0.0,0.26
701,0.0,0.0,0.08
702,1.0,98.0,0.03959999999999999
703,1.0,98.0,0.03959999999999999
704,1.0,97.0,0.049100000000000005
705,1.0,98.0,0.03959999999999999
706,1.0,98.0,0.03959999999999999
707,0.0,9.0,0.10190000000000005
708,1.0,98.0,0.03959999999999999
709,1.0,96.0,0.07839999999999997
710,1.0,97.0,0.04909999999999995
711,1.0,98.0,0.03959999999999999
712,1.0,96.0,0.07839999999999997
713,0.0,73.0,0.21710000000000007
714,1.0,98.0,0.03959999999999999
715,0.0,20.0,0.9599999999999997
716,0.0,46.0,0.7884000000000002
717,1.0,98.0,0.03959999999999999
718,1.0,98.0,0.03959999999999999
719,1.0,83.0,0.16110000000000002
720,1.0,98.0,0.03959999999999999
721,1.0,98.0,0.03959999999999999
722,1.0,98.0,0.03959999999999999
723,1.0,98.0,0.03959999999999999
724,0.0,60.0,0.25999999999999995
725,0.0,52.0,0.26959999999999995
726,0.0,68.0,0.23759999999999992
727,1.0,98.0,0.03959999999999999
728,1.0,97.0,0.049100000000000005
729,0.0,-4.0,0.9983999999999998
730,1.0,98.0,0.03959999999999999
731,1.0,98.0,0.03959999999999999
732,1.0,98.0,0.03959999999999999
733,1.0,76.0,0.24240000000000003
734,1.0,97.0,0.049100000000000005
735,1.0,98.0,0.03959999999999999
736,1.0,98.0,0.03959999999999999
737,1.0,98.0,0.03959999999999999
738,1.0,98.0,0.03959999999999999
739,1.0,98.0,0.03959999999999999
740,1.0,98.0,0.03959999999999999
741,0.0,87.0,0.13310000000000002
742,1.0,98.0,0.03959999999999999
743,0.0,-12.0,0.9856000000000001
744,1.0,97.0,0.049100000000000005
745,1.0,98.0,0.03959999999999999
746,1.0,98.0,0.03959999999999999
747,1.0,97.0,0.049100000000000005
748,0.0,9.0,0.10190000000000005
749,1.0,98.0,0.03959999999999999
750,0.0,10.0,0.11
