Episode,Hit,SR,MSE
254,0.0,0.0,0.04
255,0.0,0.0,0.02
256,0.0,0.0,0.02
257,0.0,0.0,0.02
258,0.0,0.0,0.04
259,0.0,0.0,0.02
260,0.0,0.0,0.02
261,0.0,0.0,0.04
262,0.0,0.0,0.02
263,0.0,0.0,0.02
264,0.0,0.0,0.04
265,0.0,0.0,0.02
266,0.0,0.0,0.02
267,0.0,0.0,0.02
268,0.0,-1.0,0.009899999999999997
269,0.0,-2.0,0.039599999999999975
270,0.0,0.0,0.02
271,0.0,0.0,0.02
272,0.0,0.0,0.02
273,0.0,0.0,0.02
274,0.0,0.0,0.02
275,0.0,0.0,0.04
276,0.0,0.0,0.04
277,0.0,0.0,0.02
278,0.0,0.0,0.02
279,0.0,0.0,0.02
280,0.0,0.0,0.02
281,0.0,0.0,0.04
282,0.0,0.0,0.02
283,0.0,0.0,0.02
284,0.0,-1.0,0.009899999999999997
285,0.0,0.0,0.02
286,0.0,0.0,0.04
287,0.0,0.0,0.04
288,0.0,0.0,0.02
289,0.0,0.0,0.02
290,0.0,0.0,0.02
291,0.0,0.0,0.02
292,0.0,0.0,0.02
293,0.0,0.0,0.02
294,0.0,0.0,0.02
295,0.0,0.0,0.04
296,0.0,0.0,0.02
297,0.0,0.0,0.02
298,0.0,0.0,0.02
299,0.0,0.0,0.02
300,0.0,0.0,0.02
301,0.0,0.0,0.02
302,0.0,0.0,0.02
303,0.0,0.0,0.02
304,0.0,0.0,0.02
305,0.0,0.0,0.02
306,0.0,0.0,0.04
307,0.0,0.0,0.02
308,0.0,0.0,0.02
309,0.0,0.0,0.04
310,0.0,0.0,0.02
311,0.0,0.0,0.02
312,0.0,0.0,0.02
313,0.0,0.0,0.02
314,0.0,0.0,0.04
315,0.0,0.0,0.04
316,0.0,0.0,0.02
317,0.0,0.0,0.02
318,0.0,0.0,0.02
319,0.0,0.0,0.04
320,0.0,0.0,0.04
321,0.0,0.0,0.02
322,0.0,0.0,0.02
323,0.0,0.0,0.04
324,0.0,0.0,0.02
325,0.0,0.0,0.02
326,0.0,0.0,0.04
327,0.0,0.0,0.02
328,0.0,0.0,0.02
329,0.0,0.0,0.02
330,0.0,0.0,0.04
331,0.0,0.0,0.04
332,0.0,0.0,0.02
333,0.0,0.0,0.02
334,0.0,0.0,0.04
335,0.0,0.0,0.02
336,0.0,0.0,0.02
337,0.0,0.0,0.02
338,0.0,0.0,0.02
339,0.0,0.0,0.02
340,0.0,0.0,0.02
341,0.0,0.0,0.02
342,0.0,1.0,0.049899999999999986
343,0.0,28.0,0.2415999999999999
344,0.0,41.0,0.26189999999999997
345,1.0,49.0,0.26990000000000003
346,1.0,48.0,0.2896
347,1.0,49.0,0.26990000000000003
348,1.0,40.0,0.44
349,1.0,39.0,0.4579000000000001
350,1.0,49.0,0.26990000000000003
351,0.0,-14.0,0.5603999999999999
352,0.0,38.0,0.25560000000000005
353,1.0,49.0,0.26990000000000003
354,1.0,49.0,0.26990000000000003
355,1.0,49.0,0.26990000000000003
356,1.0,49.0,0.26990000000000003
357,1.0,49.0,0.26990000000000003
358,0.0,11.0,0.11790000000000007
359,0.0,-7.0,0.8051000000000001
360,0.0,0.0,0.02
361,0.0,0.0,0.08
362,0.0,1.0,0.029900000000000003
363,0.0,0.0,0.02
364,0.0,0.0,0.02
365,0.0,0.0,0.02
366,0.0,0.0,0.02
367,0.0,0.0,0.02
368,0.0,0.0,0.02
369,0.0,0.0,0.04
370,0.0,0.0,0.04
371,0.0,0.0,0.02
372,0.0,0.0,0.04
373,0.0,0.0,0.02
374,0.0,0.0,0.04
375,0.0,0.0,0.02
376,0.0,0.0,0.02
377,0.0,-1.0,0.029900000000000003
378,0.0,0.0,0.02
379,0.0,0.0,0.02
380,0.0,0.0,0.02
381,0.0,0.0,0.02
382,0.0,0.0,0.02
383,0.0,0.0,0.02
384,0.0,0.0,0.02
385,0.0,0.0,0.02
386,0.0,0.0,0.02
387,0.0,0.0,0.02
388,0.0,0.0,0.02
389,0.0,0.0,0.02
390,0.0,0.0,0.02
391,0.0,0.0,0.02
392,0.0,0.0,0.02
393,0.0,0.0,0.02
394,0.0,0.0,0.02
395,0.0,0.0,0.02
396,0.0,0.0,0.02
397,0.0,0.0,0.02
398,0.0,0.0,0.02
399,0.0,0.0,0.02
400,0.0,0.0,0.02
401,0.0,0.0,0.02
402,0.0,0.0,0.02
403,0.0,0.0,0.02
404,0.0,0.0,0.02
405,0.0,0.0,0.02
406,0.0,0.0,0.02
407,0.0,0.0,0.02
408,0.0,0.0,0.02
409,0.0,0.0,0.02
410,0.0,0.0,0.02
411,0.0,0.0,0.02
412,0.0,0.0,0.02
413,0.0,-2.0,0.039599999999999975
414,0.0,0.0,0.02
415,0.0,0.0,0.02
416,0.0,0.0,0.02
417,0.0,0.0,0.02
418,0.0,0.0,0.02
419,0.0,0.0,0.02
420,0.0,0.0,0.02
421,0.0,0.0,0.02
422,0.0,-1.0,0.029900000000000006
423,0.0,0.0,0.02
424,0.0,0.0,0.04
425,0.0,0.0,0.04
426,0.0,0.0,0.06
427,0.0,0.0,0.02
428,0.0,0.0,0.02
429,0.0,0.0,0.02
430,0.0,0.0,0.02
431,0.0,0.0,0.02
432,0.0,0.0,0.04
433,0.0,0.0,0.02
434,0.0,0.0,0.04
435,0.0,0.0,0.02
436,0.0,0.0,0.02
437,0.0,0.0,0.04
438,0.0,0.0,0.04
439,0.0,0.0,0.04
440,0.0,0.0,0.04
441,0.0,0.0,0.02
442,0.0,0.0,0.02
443,0.0,0.0,0.02
444,0.0,0.0,0.04
445,0.0,0.0,0.02
446,0.0,0.0,0.02
447,0.0,0.0,0.02
448,0.0,0.0,0.02
449,0.0,0.0,0.04
450,0.0,0.0,0.02
451,0.0,0.0,0.02
452,0.0,0.0,0.02
453,0.0,0.0,0.04
454,0.0,0.0,0.02
455,0.0,0.0,0.04
456,0.0,0.0,0.02
457,0.0,0.0,0.02
458,0.0,0.0,0.02
459,0.0,0.0,0.02
460,0.0,0.0,0.02
461,0.0,0.0,0.02
462,0.0,0.0,0.04
463,0.0,0.0,0.02
464,0.0,0.0,0.04
465,0.0,0.0,0.02
466,0.0,0.0,0.04
467,0.0,0.0,0.02
468,0.0,0.0,0.04
469,0.0,0.0,0.02
470,0.0,0.0,0.02
471,0.0,0.0,0.02
472,0.0,0.0,0.04
473,0.0,0.0,0.02
474,0.0,0.0,0.02
475,0.0,0.0,0.02
476,0.0,0.0,0.02
477,0.0,0.0,0.04
478,0.0,0.0,0.02
479,0.0,0.0,0.04
480,0.0,0.0,0.04
481,0.0,0.0,0.02
482,0.0,0.0,0.02
483,0.0,0.0,0.02
484,0.0,0.0,0.02
485,0.0,0.0,0.02
486,0.0,0.0,0.02
487,0.0,0.0,0.02
488,0.0,0.0,0.02
489,0.0,0.0,0.02
490,0.0,0.0,0.02
491,0.0,0.0,0.02
492,0.0,0.0,0.04
493,0.0,0.0,0.02
494,0.0,0.0,0.02
495,0.0,0.0,0.04
496,0.0,0.0,0.04
497,0.0,0.0,0.04
498,0.0,0.0,0.02
499,0.0,0.0,0.02
500,0.0,0.0,0.02
501,0.0,0.0,0.04
502,0.0,0.0,0.02
503,0.0,0.0,0.02
504,0.0,0.0,0.02
505,0.0,0.0,0.02
506,0.0,0.0,0.02
507,0.0,0.0,0.02
508,0.0,0.0,0.02
509,0.0,-2.0,0.039599999999999975
510,0.0,0.0,0.02
511,0.0,0.0,0.02
512,0.0,0.0,0.04
513,0.0,0.0,0.02
514,0.0,0.0,0.04
515,0.0,0.0,0.02
516,0.0,0.0,0.02
517,0.0,0.0,0.02
518,0.0,-1.0,0.029900000000000006
519,0.0,0.0,0.04
520,0.0,0.0,0.02
521,0.0,0.0,0.02
522,0.0,0.0,0.02
523,0.0,0.0,0.02
524,0.0,0.0,0.02
525,0.0,0.0,0.04
526,0.0,0.0,0.02
527,0.0,0.0,0.02
528,0.0,0.0,0.02
529,0.0,0.0,0.04
530,0.0,0.0,0.04
531,0.0,0.0,0.02
532,0.0,0.0,0.02
533,0.0,0.0,0.02
534,0.0,0.0,0.02
535,0.0,0.0,0.02
536,0.0,0.0,0.02
537,0.0,0.0,0.04
538,0.0,0.0,0.02
539,0.0,0.0,0.04
540,0.0,0.0,0.02
541,0.0,0.0,0.02
542,0.0,0.0,0.02
543,0.0,0.0,0.02
544,0.0,0.0,0.02
545,0.0,0.0,0.02
546,0.0,0.0,0.04
547,0.0,0.0,0.02
548,0.0,0.0,0.02
549,0.0,0.0,0.04
550,0.0,0.0,0.02
551,0.0,0.0,0.02
552,0.0,1.0,0.029900000000000006
553,0.0,0.0,0.02
554,0.0,0.0,0.02
555,0.0,0.0,0.04
556,0.0,0.0,0.02
557,0.0,0.0,0.04
558,0.0,0.0,0.02
559,0.0,0.0,0.02
560,0.0,0.0,0.02
561,0.0,0.0,0.02
562,0.0,0.0,0.02
563,0.0,0.0,0.02
564,0.0,0.0,0.02
565,0.0,0.0,0.04
566,0.0,0.0,0.02
567,0.0,0.0,0.02
568,0.0,0.0,0.02
569,0.0,0.0,0.02
570,0.0,0.0,0.02
571,0.0,0.0,0.02
572,0.0,0.0,0.02
573,0.0,0.0,0.02
574,0.0,0.0,0.02
575,0.0,0.0,0.04
576,0.0,0.0,0.02
577,0.0,0.0,0.02
578,0.0,0.0,0.04
579,0.0,0.0,0.02
580,0.0,0.0,0.04
581,0.0,0.0,0.02
582,0.0,0.0,0.02
583,0.0,0.0,0.04
584,0.0,0.0,0.02
585,0.0,0.0,0.02
586,0.0,0.0,0.02
587,0.0,0.0,0.02
588,0.0,0.0,0.04
589,0.0,0.0,0.02
590,0.0,0.0,0.02
591,0.0,0.0,0.02
592,0.0,0.0,0.04
593,0.0,0.0,0.04
594,0.0,0.0,0.04
595,0.0,0.0,0.02
596,0.0,0.0,0.02
597,0.0,0.0,0.04
598,0.0,0.0,0.02
599,0.0,0.0,0.04
600,0.0,0.0,0.02
601,0.0,0.0,0.02
602,0.0,0.0,0.02
603,0.0,0.0,0.04
604,0.0,0.0,0.04
605,0.0,0.0,0.02
606,0.0,0.0,0.02
607,0.0,0.0,0.02
608,0.0,0.0,0.04
609,0.0,0.0,0.02
610,0.0,0.0,0.02
611,0.0,0.0,0.02
612,0.0,1.0,0.04989999999999999
613,0.0,0.0,0.1
614,0.0,0.0,0.04
615,0.0,1.0,0.06989999999999999
616,0.0,0.0,0.04
617,0.0,0.0,0.04
618,0.0,0.0,0.02
619,1.0,98.0,0.03959999999999999
620,0.0,34.0,0.8844000000000003
621,1.0,96.0,0.07839999999999997
622,0.0,16.0,0.8143999999999997
623,0.0,8.0,0.9935999999999998
624,0.0,6.0,0.4163999999999997
625,0.0,8.0,0.09359999999999996
626,0.0,-7.0,0.2051
627,0.0,0.0,0.02
628,0.0,0.0,0.02
629,0.0,0.0,0.02
630,0.0,0.0,0.02
631,0.0,0.0,0.02
632,0.0,0.0,0.02
633,0.0,0.0,0.02
634,0.0,0.0,0.02
635,0.0,0.0,0.02
636,0.0,0.0,0.02
637,0.0,0.0,0.02
638,0.0,0.0,0.02
639,0.0,0.0,0.02
640,0.0,0.0,0.02
641,0.0,0.0,0.02
642,0.0,0.0,0.02
643,0.0,0.0,0.02
644,0.0,0.0,0.02
645,0.0,0.0,0.02
646,0.0,0.0,0.02
647,0.0,0.0,0.02
648,0.0,0.0,0.02
649,0.0,0.0,0.02
650,0.0,0.0,0.02
651,0.0,0.0,0.02
652,0.0,0.0,0.02
653,0.0,0.0,0.02
654,0.0,0.0,0.02
655,0.0,-2.0,0.039599999999999975
656,0.0,0.0,0.02
657,0.0,0.0,0.02
658,0.0,0.0,0.02
659,0.0,0.0,0.02
660,0.0,0.0,0.02
661,0.0,0.0,0.02
662,0.0,0.0,0.02
663,0.0,0.0,0.02
664,0.0,0.0,0.02
665,0.0,0.0,0.02
666,0.0,0.0,0.02
667,0.0,0.0,0.02
668,0.0,0.0,0.02
669,0.0,0.0,0.02
670,0.0,0.0,0.02
671,0.0,0.0,0.02
672,0.0,0.0,0.02
673,0.0,0.0,0.02
674,0.0,0.0,0.02
675,0.0,0.0,0.02
676,0.0,0.0,0.02
677,0.0,0.0,0.02
678,0.0,0.0,0.02
679,0.0,0.0,0.02
680,0.0,0.0,0.02
681,0.0,0.0,0.02
682,0.0,0.0,0.02
683,0.0,0.0,0.02
684,0.0,0.0,0.02
685,0.0,0.0,0.02
686,0.0,0.0,0.02
687,0.0,0.0,0.02
688,0.0,0.0,0.02
689,0.0,0.0,0.02
690,0.0,0.0,0.02
691,0.0,0.0,0.02
692,0.0,0.0,0.02
693,0.0,0.0,0.02
694,0.0,0.0,0.02
695,0.0,0.0,0.02
696,0.0,0.0,0.02
697,0.0,0.0,0.02
698,0.0,0.0,0.02
699,0.0,0.0,0.02
700,0.0,0.0,0.02
701,0.0,0.0,0.02
702,0.0,0.0,0.02
703,0.0,0.0,0.02
704,0.0,0.0,0.02
705,0.0,0.0,0.02
706,0.0,0.0,0.02
707,0.0,0.0,0.02
708,0.0,0.0,0.02
709,0.0,0.0,0.02
710,0.0,0.0,0.02
711,0.0,0.0,0.02
712,0.0,0.0,0.02
713,0.0,0.0,0.02
714,0.0,0.0,0.02
715,0.0,0.0,0.02
716,0.0,0.0,0.02
717,0.0,0.0,0.02
718,0.0,0.0,0.02
719,0.0,0.0,0.02
720,0.0,0.0,0.02
721,0.0,0.0,0.02
722,0.0,-2.0,0.039599999999999975
723,0.0,0.0,0.02
724,0.0,0.0,0.02
725,0.0,0.0,0.02
726,0.0,0.0,0.02
727,0.0,0.0,0.02
728,0.0,0.0,0.02
729,0.0,0.0,0.02
730,0.0,0.0,0.04
731,0.0,0.0,0.02
732,0.0,0.0,0.02
733,0.0,0.0,0.02
734,0.0,0.0,0.02
735,0.0,0.0,0.02
736,0.0,0.0,0.02
737,0.0,0.0,0.02
738,0.0,0.0,0.02
739,0.0,0.0,0.02
740,0.0,0.0,0.02
741,0.0,0.0,0.02
742,0.0,0.0,0.02
743,0.0,0.0,0.02
744,0.0,0.0,0.02
745,0.0,0.0,0.02
746,0.0,0.0,0.04
747,0.0,0.0,0.02
748,0.0,0.0,0.02
749,0.0,0.0,0.02
750,0.0,0.0,0.04
751,0.0,0.0,0.02
752,0.0,0.0,0.02
753,0.0,0.0,0.02
754,0.0,0.0,0.04
755,0.0,0.0,0.02
756,0.0,0.0,0.04
757,0.0,0.0,0.02
758,0.0,0.0,0.04
759,0.0,0.0,0.02
760,0.0,-2.0,0.039599999999999975
761,0.0,0.0,0.02
762,0.0,0.0,0.02
763,0.0,0.0,0.02
764,0.0,0.0,0.02
765,0.0,0.0,0.02
766,0.0,0.0,0.02
767,0.0,0.0,0.02
768,0.0,0.0,0.04
769,0.0,0.0,0.02
770,0.0,0.0,0.04
771,0.0,0.0,0.02
772,0.0,0.0,0.04
773,0.0,0.0,0.02
774,0.0,0.0,0.02
775,0.0,0.0,0.04
776,0.0,0.0,0.02
777,0.0,0.0,0.02
778,0.0,0.0,0.02
779,0.0,0.0,0.02
780,0.0,0.0,0.02
781,0.0,0.0,0.04
782,0.0,0.0,0.02
783,0.0,0.0,0.02
784,0.0,0.0,0.04
785,0.0,-2.0,0.039599999999999975
786,0.0,0.0,0.02
787,0.0,0.0,0.04
788,0.0,0.0,0.02
789,0.0,0.0,0.02
790,0.0,0.0,0.02
791,0.0,0.0,0.02
792,0.0,0.0,0.02
793,0.0,0.0,0.02
794,0.0,0.0,0.02
795,0.0,0.0,0.02
796,0.0,0.0,0.02
797,0.0,0.0,0.02
798,0.0,0.0,0.02
799,0.0,0.0,0.02
800,0.0,0.0,0.02
801,0.0,0.0,0.02
802,0.0,0.0,0.04
803,0.0,0.0,0.02
804,0.0,0.0,0.02
805,0.0,0.0,0.02
806,0.0,0.0,0.02
807,0.0,0.0,0.04
808,0.0,0.0,0.02
809,0.0,0.0,0.02
810,0.0,0.0,0.02
811,0.0,0.0,0.02
812,0.0,0.0,0.02
813,0.0,0.0,0.02
814,0.0,0.0,0.02
815,0.0,0.0,0.02
816,0.0,0.0,0.04
817,0.0,0.0,0.02
818,0.0,0.0,0.02
819,0.0,0.0,0.02
820,0.0,0.0,0.02
821,0.0,0.0,0.04
822,0.0,0.0,0.02
823,0.0,0.0,0.04
824,0.0,0.0,0.02
825,0.0,0.0,0.02
826,0.0,0.0,0.04
827,0.0,0.0,0.02
828,0.0,0.0,0.02
829,0.0,0.0,0.02
830,0.0,0.0,0.04
831,0.0,0.0,0.02
832,0.0,0.0,0.02
833,0.0,0.0,0.02
834,0.0,0.0,0.02
835,0.0,0.0,0.02
836,0.0,0.0,0.04
837,0.0,0.0,0.02
838,0.0,0.0,0.02
839,0.0,0.0,0.02
840,0.0,0.0,0.02
841,0.0,0.0,0.04
842,0.0,0.0,0.04
843,0.0,0.0,0.02
844,0.0,0.0,0.02
845,0.0,0.0,0.02
846,0.0,0.0,0.04
847,0.0,0.0,0.02
848,0.0,0.0,0.02
849,0.0,0.0,0.02
850,0.0,0.0,0.02
851,0.0,0.0,0.02
852,0.0,0.0,0.02
853,0.0,0.0,0.02
854,0.0,0.0,0.02
855,0.0,0.0,0.02
856,0.0,0.0,0.04
857,0.0,0.0,0.02
858,0.0,0.0,0.04
859,0.0,0.0,0.02
860,0.0,0.0,0.02
861,0.0,0.0,0.02
862,0.0,0.0,0.02
863,0.0,0.0,0.04
864,0.0,0.0,0.02
865,0.0,0.0,0.02
866,0.0,0.0,0.02
867,0.0,0.0,0.02
868,0.0,0.0,0.02
869,0.0,0.0,0.02
870,0.0,0.0,0.04
871,0.0,-1.0,0.04989999999999999
872,0.0,0.0,0.02
873,0.0,0.0,0.02
874,0.0,0.0,0.02
875,0.0,0.0,0.02
876,0.0,0.0,0.02
877,0.0,-1.0,0.009899999999999997
878,0.0,0.0,0.02
879,0.0,0.0,0.02
880,0.0,0.0,0.02
881,0.0,0.0,0.02
882,0.0,0.0,0.02
883,0.0,0.0,0.02
884,0.0,0.0,0.02
885,0.0,0.0,0.02
886,0.0,0.0,0.02
887,0.0,0.0,0.02
888,0.0,0.0,0.02
889,0.0,0.0,0.02
890,0.0,0.0,0.02
891,0.0,0.0,0.02
892,0.0,0.0,0.02
893,0.0,0.0,0.02
894,0.0,0.0,0.02
895,0.0,0.0,0.02
896,0.0,0.0,0.02
897,0.0,0.0,0.02
898,0.0,0.0,0.02
899,0.0,0.0,0.02
900,0.0,0.0,0.02
901,0.0,0.0,0.02
902,0.0,0.0,0.02
903,0.0,0.0,0.02
904,0.0,0.0,0.02
905,0.0,0.0,0.02
906,0.0,0.0,0.02
907,0.0,0.0,0.02
908,0.0,0.0,0.02
909,0.0,0.0,0.02
910,0.0,0.0,0.02
911,0.0,0.0,0.02
912,0.0,0.0,0.02
913,0.0,0.0,0.02
914,0.0,0.0,0.02
915,0.0,0.0,0.02
916,0.0,0.0,0.02
917,0.0,0.0,0.02
918,0.0,0.0,0.02
919,0.0,0.0,0.02
920,0.0,0.0,0.02
921,0.0,0.0,0.02
922,0.0,0.0,0.02
923,0.0,0.0,0.02
924,0.0,0.0,0.02
925,0.0,0.0,0.02
926,0.0,0.0,0.02
927,0.0,0.0,0.02
928,0.0,0.0,0.02
929,0.0,0.0,0.02
930,0.0,0.0,0.02
931,0.0,0.0,0.02
932,0.0,0.0,0.02
933,0.0,0.0,0.02
934,0.0,0.0,0.02
935,0.0,0.0,0.02
936,0.0,0.0,0.02
937,0.0,0.0,0.02
938,0.0,-2.0,0.039599999999999975
939,0.0,0.0,0.02
940,0.0,0.0,0.02
941,0.0,0.0,0.02
942,0.0,0.0,0.02
943,0.0,0.0,0.02
944,0.0,0.0,0.02
945,0.0,0.0,0.02
946,0.0,0.0,0.02
947,0.0,0.0,0.02
948,0.0,0.0,0.02
949,0.0,0.0,0.02
950,0.0,0.0,0.02
951,0.0,0.0,0.02
952,0.0,0.0,0.02
953,0.0,0.0,0.02
954,0.0,0.0,0.02
955,0.0,0.0,0.02
956,0.0,0.0,0.02
957,0.0,0.0,0.02
958,0.0,0.0,0.02
959,0.0,0.0,0.02
960,0.0,0.0,0.02
961,0.0,0.0,0.02
962,0.0,0.0,0.02
963,0.0,0.0,0.02
964,0.0,0.0,0.02
965,0.0,-1.0,0.029900000000000006
966,0.0,0.0,0.02
967,0.0,0.0,0.02
968,0.0,0.0,0.02
969,0.0,0.0,0.02
970,0.0,0.0,0.02
971,0.0,0.0,0.02
972,0.0,0.0,0.02
973,0.0,0.0,0.02
974,0.0,0.0,0.02
975,0.0,0.0,0.02
976,0.0,0.0,0.02
977,0.0,0.0,0.02
